"","UniqueCarrier","FlightNum"
"180591","CO",1763
"180592","CO",297
"180593","CO",1544
"180594","CO",632
"180595","CO",644
"180596","CO",282
"180597","CO",1541
"180598","CO",1690
"180599","CO",1821
"180600","CO",497
"180601","CO",1820
"180602","CO",441
"180603","CO",626
"180604","CO",199
"180605","CO",542
"180606","CO",1739
"180607","CO",1058
"180608","CO",615
"180609","CO",1787
"180610","CO",1695
"180611","CO",500
"180612","CO",1623
"180613","CO",379
"180614","CO",1479
"180615","CO",1603
"180616","CO",1841
"180617","CO",1830
"180618","CO",1688
"180619","CO",1566
"180620","CO",146
"180621","CO",1648
"180622","CO",1776
"180623","CO",1753
"180624","CO",441
"180625","CO",379
"180626","CO",597
"180627","CO",210
"180628","CO",1812
"180629","CO",236
"180630","CO",326
"180631","CO",442
"180632","CO",795
"180633","CO",697
"180634","CO",197
"180635","CO",1
"180636","CO",1821
"180637","CO",1721
"180638","CO",1868
"180639","CO",190
"180640","CO",1560
"180641","CO",779
"180642","CO",586
"180643","CO",1654
"180644","CO",1670
"180645","CO",1086
"180646","CO",1688
"180647","CO",310
"180648","CO",1010
"180649","CO",1441
"180650","CO",1816
"180651","CO",1459
"180652","CO",458
"180653","CO",62
"180654","CO",763
"180655","CO",1717
"180656","CO",799
"180657","CO",1688
"180658","CO",1705
"180659","CO",658
"180660","CO",1646
"180661","CO",1048
"180662","CO",1407
"180663","CO",432
"180664","CO",1816
"180665","CO",554
"180666","CO",1459
"180667","CO",232
"180668","CO",527
"180669","CO",738
"180670","CO",1629
"180671","CO",1557
"180672","CO",47
"180673","CO",1448
"180674","CO",723
"180675","CO",1441
"180676","CO",285
"180677","CO",1020
"180678","CO",206
"180679","CO",1558
"180680","CO",1888
"180681","CO",1717
"180682","CO",809
"180683","CO",1821
"180684","CO",1479
"180685","CO",1520
"180686","CO",632
"180687","CO",688
"180688","CO",1544
"180689","CO",216
"180690","CO",297
"180691","CO",1561
"180692","CO",697
"180693","CO",1010
"180694","CO",1476
"180695","CO",1844
"180696","CO",1520
"180697","CO",799
"180698","CO",1428
"180699","CO",282
"180700","CO",510
"180701","CO",1889
"180702","CO",1799
"180703","CO",341
"180704","CO",150
"180705","CO",442
"180706","CO",1479
"180707","CO",1438
"180708","CO",1097
"180709","CO",190
"180710","CO",1662
"180711","CO",190
"180712","CO",299
"180713","CO",688
"180714","CO",210
"180715","CO",1763
"180716","CO",497
"180717","CO",511
"180718","CO",1428
"180719","CO",1710
"180720","CO",586
"180721","CO",1723
"180722","CO",706
"180723","CO",73
"180724","CO",1714
"180725","CO",1648
"180726","CO",421
"180727","CO",623
"180728","CO",1448
"180729","CO",1097
"180730","CO",526
"180731","CO",579
"180732","CO",1779
"180733","CO",1448
"180734","CO",297
"180735","CO",495
"180736","CO",1888
"180737","CO",587
"180738","CO",582
"180739","CO",1446
"180740","CO",615
"180741","CO",1479
"180742","CO",426
"180743","CO",679
"180744","CO",1695
"180745","CO",6
"180746","CO",1097
"180747","CO",1688
"180748","CO",1695
"180749","CO",1821
"180750","CO",1816
"180751","CO",732
"180752","CO",1088
"180753","CO",432
"180754","CO",667
"180755","CO",1436
"180756","CO",299
"180757","CO",52
"180758","CO",300
"180759","CO",379
"180760","CO",1511
"180761","CO",788
"180762","CO",361
"180763","CO",150
"180764","CO",527
"180765","CO",73
"180766","CO",5
"180767","CO",282
"180768","CO",423
"180769","CO",1821
"180770","CO",5
"180771","CO",559
"180772","CO",1889
"180773","CO",282
"180774","CO",1739
"180775","CO",527
"180776","CO",1438
"180777","CO",1428
"180778","CO",739
"180779","CO",497
"180780","CO",1605
"180781","CO",497
"180782","CO",459
"180783","CO",732
"180784","CO",1415
"180785","CO",1704
"180786","CO",1672
"180787","CO",150
"180788","CO",1885
"180789","CO",1672
"180790","CO",1495
"180791","CO",421
"180792","CO",482
"180793","CO",89
"180794","CO",300
"180795","CO",499
"180796","CO",1407
"180797","CO",1721
"180798","CO",379
"180799","CO",1689
"180800","CO",1855
"180801","CO",146
"180802","CO",1767
"180803","CO",179
"180804","CO",397
"180805","CO",150
"180806","CO",586
"180807","CO",209
"180808","CO",152
"180809","CO",341
"180810","CO",526
"180811","CO",1446
"180812","CO",1603
"180813","CO",250
"180814","CO",226
"180815","CO",1832
"180816","CO",1443
"180817","CO",1710
"180818","CO",739
"180819","CO",1763
"180820","CO",1058
"180821","CO",1441
"180822","CO",197
"180823","CO",1558
"180824","CO",50
"180825","CO",703
"180826","CO",553
"180827","CO",216
"180828","CO",1560
"180829","CO",1739
"180830","CO",323
"180831","CO",441
"180832","CO",1495
"180833","CO",544
"180834","CO",1603
"180835","CO",1669
"180836","CO",1832
"180837","CO",426
"180838","CO",1885
"180839","CO",1776
"180840","CO",206
"180841","CO",1763
"180842","CO",241
"180843","CO",1748
"180844","CO",1679
"180845","CO",1654
"180846","CO",382
"180847","CO",1708
"180848","CO",606
"180849","CO",300
"180850","CO",582
"180851","CO",1850
"180852","CO",179
"180853","CO",1015
"180854","CO",210
"180855","CO",1488
"180856","CO",1544
"180857","CO",89
"180858","CO",1446
"180859","CO",1010
"180860","CO",732
"180861","CO",1584
"180862","CO",241
"180863","CO",441
"180864","CO",1739
"180865","CO",378
"180866","CO",1629
"180867","CO",706
"180868","CO",579
"180869","CO",1548
"180870","CO",1676
"180871","CO",1548
"180872","CO",1672
"180873","CO",1012
"180874","CO",1844
"180875","CO",495
"180876","CO",1048
"180877","CO",1488
"180878","CO",146
"180879","CO",317
"180880","CO",1659
"180881","CO",1670
"180882","CO",795
"180883","CO",786
"180884","CO",1097
"180885","CO",644
"180886","CO",511
"180887","CO",1436
"180888","CO",697
"180889","CO",1767
"180890","CO",1561
"180891","CO",489
"180892","CO",310
"180893","CO",423
"180894","CO",1799
"180895","CO",210
"180896","CO",1690
"180897","CO",1790
"180898","CO",1669
"180899","CO",686
"180900","CO",495
"180901","CO",818
"180902","CO",403
"180903","CO",520
"180904","CO",1820
"180905","CO",250
"180906","CO",1844
"180907","CO",615
"180908","CO",1623
"180909","CO",35
"180910","CO",752
"180911","CO",1753
"180912","CO",1605
"180913","CO",199
"180914","CO",1048
"180915","CO",606
"180916","CO",644
"180917","CO",1407
"180918","CO",1506
"180919","CO",479
"180920","CO",210
"180921","CO",1830
"180922","CO",5
"180923","CO",47
"180924","CO",1438
"180925","CO",1720
"180926","CO",1790
"180927","CO",152
"180928","CO",1714
"180929","CO",250
"180930","CO",763
"180931","CO",1595
"180932","CO",1763
"180933","CO",332
"180934","CO",1885
"180935","CO",206
"180936","CO",1821
"180937","CO",1561
"180938","CO",1689
"180939","CO",1629
"180940","CO",1812
"180941","CO",179
"180942","CO",458
"180943","CO",1459
"180944","CO",1746
"180945","CO",458
"180946","CO",1086
"180947","CO",35
"180948","CO",658
"180949","CO",1704
"180950","CO",1541
"180951","CO",553
"180952","CO",1662
"180953","CO",1012
"180954","CO",1492
"180955","CO",1767
"180956","CO",744
"180957","CO",197
"180958","CO",478
"180959","CO",1841
"180960","CO",1441
"180961","CO",35
"180962","CO",1428
"180963","CO",442
"180964","CO",495
"180965","CO",323
"180966","CO",250
"180967","CO",752
"180968","CO",358
"180969","CO",1095
"180970","CO",667
"180971","CO",587
"180972","CO",559
"180973","CO",317
"180974","CO",1012
"180975","CO",1448
"180976","CO",5
"180977","CO",1704
"180978","CO",232
"180979","CO",206
"180980","CO",626
"180981","CO",1566
"180982","CO",1520
"180983","CO",1795
"180984","CO",1646
"180985","CO",137
"180986","CO",1748
"180987","CO",1605
"180988","CO",40
"180989","CO",1561
"180990","CO",684
"180991","CO",467
"180992","CO",1795
"180993","CO",597
"180994","CO",1779
"180995","CO",1830
"180996","CO",1816
"180997","CO",1885
"180998","CO",232
"180999","CO",1095
"181000","CO",799
"181001","CO",495
"181002","CO",426
"181003","CO",1476
"181004","CO",1590
"181005","CO",1428
"181006","CO",1832
"181007","CO",520
"181008","CO",1644
"181009","CO",1795
"181010","CO",482
"181011","CO",1753
"181012","CO",723
"181013","CO",1407
"181014","CO",1086
"181015","CO",739
"181016","CO",1704
"181017","CO",209
"181018","CO",1717
"181019","CO",1603
"181020","CO",1557
"181021","CO",1632
"181022","CO",1088
"181023","CO",167
"181024","CO",1688
"181025","CO",1622
"181026","CO",658
"181027","CO",510
"181028","CO",1586
"181029","CO",179
"181030","CO",297
"181031","CO",158
"181032","CO",706
"181033","CO",232
"181034","CO",341
"181035","CO",1448
"181036","CO",1561
"181037","CO",326
"181038","CO",1670
"181039","CO",1492
"181040","CO",415
"181041","CO",632
"181042","CO",1086
"181043","CO",1583
"181044","CO",246
"181045","CO",1532
"181046","CO",241
"181047","CO",1541
"181048","CO",779
"181049","CO",1821
"181050","CO",1012
"181051","CO",1790
"181052","CO",326
"181053","CO",1020
"181054","CO",1816
"181055","CO",5
"181056","CO",310
"181057","CO",73
"181058","CO",1844
"181059","CO",1753
"181060","CO",1695
"181061","CO",1738
"181062","CO",1495
"181063","CO",1746
"181064","CO",426
"181065","CO",1790
"181066","CO",1888
"181067","CO",1623
"181068","CO",1086
"181069","CO",323
"181070","CO",1799
"181071","CO",1679
"181072","CO",1654
"181073","CO",1603
"181074","CO",216
"181075","CO",52
"181076","CO",1885
"181077","CO",62
"181078","CO",310
"181079","CO",1844
"181080","CO",1010
"181081","CO",1417
"181082","CO",526
"181083","CO",423
"181084","CO",1532
"181085","CO",499
"181086","CO",1714
"181087","CO",779
"181088","CO",744
"181089","CO",241
"181090","CO",1466
"181091","CO",1428
"181092","CO",1629
"181093","CO",236
"181094","CO",532
"181095","CO",706
"181096","CO",497
"181097","CO",1086
"181098","CO",1506
"181099","CO",152
"181100","CO",444
"181101","CO",1459
"181102","CO",1048
"181103","CO",1689
"181104","CO",1623
"181105","CO",1753
"181106","CO",246
"181107","CO",1428
"181108","CO",1544
"181109","CO",482
"181110","CO",511
"181111","CO",1561
"181112","CO",595
"181113","CO",1583
"181114","CO",210
"181115","CO",403
"181116","CO",1885
"181117","CO",1714
"181118","CO",307
"181119","CO",1721
"181120","CO",1006
"181121","CO",1708
"181122","CO",190
"181123","CO",358
"181124","CO",1868
"181125","CO",615
"181126","CO",1669
"181127","CO",587
"181128","CO",732
"181129","CO",1646
"181130","CO",553
"181131","CO",1407
"181132","CO",606
"181133","CO",5
"181134","CO",1488
"181135","CO",40
"181136","CO",467
"181137","CO",1417
"181138","CO",1479
"181139","CO",299
"181140","CO",1492
"181141","CO",582
"181142","CO",616
"181143","CO",382
"181144","CO",1560
"181145","CO",421
"181146","CO",500
"181147","CO",587
"181148","CO",582
"181149","CO",1767
"181150","CO",1086
"181151","CO",1417
"181152","CO",1776
"181153","CO",1506
"181154","CO",1428
"181155","CO",1787
"181156","CO",1427
"181157","CO",1086
"181158","CO",307
"181159","CO",1832
"181160","CO",1717
"181161","CO",89
"181162","CO",326
"181163","CO",1787
"181164","CO",1850
"181165","CO",1688
"181166","CO",597
"181167","CO",73
"181168","CO",1790
"181169","CO",795
"181170","CO",1506
"181171","CO",1441
"181172","CO",1006
"181173","CO",5
"181174","CO",1714
"181175","CO",423
"181176","CO",527
"181177","CO",441
"181178","CO",615
"181179","CO",441
"181180","CO",458
"181181","CO",1541
"181182","CO",232
"181183","CO",1820
"181184","CO",1544
"181185","CO",597
"181186","CO",1670
"181187","CO",1095
"181188","CO",1704
"181189","CO",688
"181190","CO",1746
"181191","CO",146
"181192","CO",1889
"181193","CO",379
"181194","CO",741
"181195","CO",1812
"181196","CO",1753
"181197","CO",1438
"181198","CO",1
"181199","CO",300
"181200","CO",1479
"181201","CO",558
"181202","CO",209
"181203","CO",1408
"181204","CO",1511
"181205","CO",482
"181206","CO",1417
"181207","CO",1590
"181208","CO",1850
"181209","CO",1717
"181210","CO",688
"181211","CO",190
"181212","CO",1541
"181213","CO",1420
"181214","CO",1079
"181215","CO",1704
"181216","CO",52
"181217","CO",1844
"181218","CO",1739
"181219","CO",1676
"181220","CO",776
"181221","CO",1533
"181222","CO",1604
"181223","CO",1520
"181224","CO",1086
"181225","CO",458
"181226","CO",1885
"181227","CO",236
"181228","CO",1688
"181229","CO",226
"181230","CO",497
"181231","CO",1548
"181232","CO",1850
"181233","CO",739
"181234","CO",415
"181235","CO",215
"181236","CO",197
"181237","CO",626
"181238","CO",597
"181239","CO",150
"181240","CO",137
"181241","CO",320
"181242","CO",397
"181243","CO",1010
"181244","CO",1676
"181245","CO",1436
"181246","CO",752
"181247","CO",47
"181248","CO",1748
"181249","CO",1714
"181250","CO",1586
"181251","CO",632
"181252","CO",246
"181253","CO",1446
"181254","CO",1739
"181255","CO",1407
"181256","CO",1560
"181257","CO",432
"181258","CO",732
"181259","CO",1888
"181260","CO",1495
"181261","CO",688
"181262","CO",1799
"181263","CO",441
"181264","CO",684
"181265","CO",788
"181266","CO",299
"181267","CO",1832
"181268","CO",776
"181269","CO",1586
"181270","CO",1690
"181271","CO",1738
"181272","CO",776
"181273","CO",1448
"181274","CO",1776
"181275","CO",62
"181276","CO",50
"181277","CO",432
"181278","CO",510
"181279","CO",1586
"181280","CO",1088
"181281","CO",358
"181282","CO",421
"181283","CO",542
"181284","CO",554
"181285","CO",1704
"181286","CO",1821
"181287","CO",511
"181288","CO",1748
"181289","CO",1438
"181290","CO",579
"181291","CO",1533
"181292","CO",499
"181293","CO",1662
"181294","CO",1763
"181295","CO",326
"181296","CO",1492
"181297","CO",1721
"181298","CO",1748
"181299","CO",1557
"181300","CO",1446
"181301","CO",1604
"181302","CO",1689
"181303","CO",232
"181304","CO",341
"181305","CO",1889
"181306","CO",1423
"181307","CO",1448
"181308","CO",378
"181309","CO",616
"181310","CO",1423
"181311","CO",1704
"181312","CO",1032
"181313","CO",1690
"181314","CO",579
"181315","CO",215
"181316","CO",1689
"181317","CO",1548
"181318","CO",739
"181319","CO",1739
"181320","CO",1583
"181321","CO",241
"181322","CO",1688
"181323","CO",1748
"181324","CO",682
"181325","CO",606
"181326","CO",62
"181327","CO",152
"181328","CO",658
"181329","CO",47
"181330","CO",658
"181331","CO",285
"181332","CO",776
"181333","CO",1654
"181334","CO",323
"181335","CO",1776
"181336","CO",479
"181337","CO",361
"181338","CO",432
"181339","CO",544
"181340","CO",1723
"181341","CO",532
"181342","CO",1830
"181343","CO",738
"181344","CO",632
"181345","CO",1048
"181346","CO",89
"181347","CO",1095
"181348","CO",310
"181349","CO",1654
"181350","CO",246
"181351","CO",1446
"181352","CO",1448
"181353","CO",421
"181354","CO",1832
"181355","CO",632
"181356","CO",730
"181357","CO",1679
"181358","CO",250
"181359","CO",426
"181360","CO",1830
"181361","CO",1787
"181362","CO",1479
"181363","CO",1830
"181364","CO",1605
"181365","CO",1560
"181366","CO",1676
"181367","CO",500
"181368","CO",6
"181369","CO",297
"181370","CO",297
"181371","CO",1623
"181372","CO",1086
"181373","CO",544
"181374","CO",361
"181375","CO",1695
"181376","CO",776
"181377","CO",1495
"181378","CO",697
"181379","CO",1690
"181380","CO",1739
"181381","CO",1428
"181382","CO",779
"181383","CO",1448
"181384","CO",206
"181385","CO",730
"181386","CO",1479
"181387","CO",307
"181388","CO",307
"181389","CO",497
"181390","CO",1441
"181391","CO",497
"181392","CO",673
"181393","CO",586
"181394","CO",1820
"181395","CO",730
"181396","CO",1721
"181397","CO",1795
"181398","CO",544
"181399","CO",1441
"181400","CO",52
"181401","CO",458
"181402","CO",1622
"181403","CO",1010
"181404","CO",137
"181405","CO",1689
"181406","CO",730
"181407","CO",361
"181408","CO",526
"181409","CO",379
"181410","CO",382
"181411","CO",741
"181412","CO",497
"181413","CO",746
"181414","CO",150
"181415","CO",52
"181416","CO",150
"181417","CO",50
"181418","CO",467
"181419","CO",1012
"181420","CO",459
"181421","CO",1776
"181422","CO",1590
"181423","CO",397
"181424","CO",1832
"181425","CO",258
"181426","CO",1795
"181427","CO",197
"181428","CO",423
"181429","CO",776
"181430","CO",1739
"181431","CO",606
"181432","CO",1560
"181433","CO",499
"181434","CO",1776
"181435","CO",1407
"181436","CO",1705
"181437","CO",150
"181438","CO",553
"181439","CO",1812
"181440","CO",6
"181441","CO",1048
"181442","CO",799
"181443","CO",1544
"181444","CO",441
"181445","CO",1561
"181446","CO",682
"181447","CO",1417
"181448","CO",1679
"181449","CO",137
"181450","CO",5
"181451","CO",478
"181452","CO",226
"181453","CO",40
"181454","CO",1603
"181455","CO",216
"181456","CO",658
"181457","CO",1088
"181458","CO",497
"181459","CO",744
"181460","CO",1812
"181461","CO",341
"181462","CO",435
"181463","CO",361
"181464","CO",667
"181465","CO",559
"181466","CO",421
"181467","CO",426
"181468","CO",458
"181469","CO",1669
"181470","CO",626
"181471","CO",1708
"181472","CO",1850
"181473","CO",1583
"181474","CO",623
"181475","CO",1603
"181476","CO",1720
"181477","CO",1646
"181478","CO",190
"181479","CO",310
"181480","CO",730
"181481","CO",587
"181482","CO",579
"181483","CO",706
"181484","CO",442
"181485","CO",415
"181486","CO",179
"181487","CO",1689
"181488","CO",795
"181489","CO",616
"181490","CO",1532
"181491","CO",582
"181492","CO",1672
"181493","CO",1753
"181494","CO",1720
"181495","CO",623
"181496","CO",150
"181497","CO",415
"181498","CO",300
"181499","CO",1669
"181500","CO",1511
"181501","CO",1079
"181502","CO",197
"181503","CO",1679
"181504","CO",62
"181505","CO",553
"181506","CO",686
"181507","CO",1746
"181508","CO",682
"181509","CO",250
"181510","CO",632
"181511","CO",382
"181512","CO",741
"181513","CO",744
"181514","CO",1506
"181515","CO",1479
"181516","CO",1644
"181517","CO",542
"181518","CO",688
"181519","CO",89
"181520","CO",435
"181521","CO",526
"181522","CO",1443
"181523","CO",1566
"181524","CO",1888
"181525","CO",1492
"181526","CO",1488
"181527","CO",1738
"181528","CO",6
"181529","CO",1095
"181530","CO",358
"181531","CO",1670
"181532","CO",1868
"181533","CO",1566
"181534","CO",1583
"181535","CO",241
"181536","CO",1532
"181537","CO",297
"181538","CO",730
"181539","CO",382
"181540","CO",1620
"181541","CO",1787
"181542","CO",1566
"181543","CO",741
"181544","CO",682
"181545","CO",241
"181546","CO",1841
"181547","CO",358
"181548","CO",482
"181549","CO",1622
"181550","CO",526
"181551","CO",1048
"181552","CO",326
"181553","CO",579
"181554","CO",1723
"181555","CO",606
"181556","CO",1520
"181557","CO",1010
"181558","CO",763
"181559","CO",415
"181560","CO",467
"181561","CO",310
"181562","CO",1488
"181563","CO",752
"181564","CO",1562
"181565","CO",210
"181566","CO",732
"181567","CO",1670
"181568","CO",1795
"181569","CO",616
"181570","CO",167
"181571","CO",341
"181572","CO",167
"181573","CO",1533
"181574","CO",40
"181575","CO",320
"181576","CO",1708
"181577","CO",1830
"181578","CO",1717
"181579","CO",673
"181580","CO",190
"181581","CO",1830
"181582","CO",1723
"181583","CO",146
"181584","CO",1644
"181585","CO",423
"181586","CO",444
"181587","CO",1844
"181588","CO",786
"181589","CO",459
"181590","CO",682
"181591","CO",332
"181592","CO",1436
"181593","CO",1407
"181594","CO",415
"181595","CO",297
"181596","CO",558
"181597","CO",1079
"181598","CO",435
"181599","CO",1669
"181600","CO",679
"181601","CO",553
"181602","CO",582
"181603","CO",1790
"181604","CO",1097
"181605","CO",526
"181606","CO",1488
"181607","CO",667
"181608","CO",626
"181609","CO",246
"181610","CO",597
"181611","CO",1646
"181612","CO",1046
"181613","CO",146
"181614","CO",553
"181615","CO",246
"181616","CO",1679
"181617","CO",1821
"181618","CO",6
"181619","CO",1850
"181620","CO",62
"181621","CO",1423
"181622","CO",1407
"181623","CO",1648
"181624","CO",1605
"181625","CO",482
"181626","CO",1012
"181627","CO",1586
"181628","CO",1820
"181629","CO",478
"181630","CO",1632
"181631","CO",1479
"181632","CO",763
"181633","CO",1006
"181634","CO",358
"181635","CO",1511
"181636","CO",1723
"181637","CO",215
"181638","CO",697
"181639","CO",1558
"181640","CO",558
"181641","CO",1417
"181642","CO",544
"181643","CO",435
"181644","CO",517
"181645","CO",499
"181646","CO",682
"181647","CO",1603
"181648","CO",1776
"181649","CO",1438
"181650","CO",732
"181651","CO",732
"181652","CO",215
"181653","CO",1010
"181654","CO",1058
"181655","CO",1428
"181656","CO",244
"181657","CO",1720
"181658","CO",723
"181659","CO",1723
"181660","CO",1704
"181661","CO",559
"181662","CO",1830
"181663","CO",495
"181664","CO",1710
"181665","CO",587
"181666","CO",1844
"181667","CO",1441
"181668","CO",1495
"181669","CO",50
"181670","CO",1583
"181671","CO",1520
"181672","CO",1795
"181673","CO",236
"181674","CO",1648
"181675","CO",6
"181676","CO",1048
"181677","CO",732
"181678","CO",679
"181679","CO",1763
"181680","CO",1086
"181681","CO",323
"181682","CO",587
"181683","CO",1520
"181684","CO",1799
"181685","CO",1020
"181686","CO",1632
"181687","CO",146
"181688","CO",559
"181689","CO",697
"181690","CO",258
"181691","CO",1095
"181692","CO",197
"181693","CO",1779
"181694","CO",1705
"181695","CO",1079
"181696","CO",1623
"181697","CO",1659
"181698","CO",799
"181699","CO",1723
"181700","CO",1566
"181701","CO",332
"181702","CO",244
"181703","CO",1820
"181704","CO",320
"181705","CO",1423
"181706","CO",150
"181707","CO",152
"181708","CO",244
"181709","CO",1
"181710","CO",1830
"181711","CO",1561
"181712","CO",190
"181713","CO",378
"181714","CO",52
"181715","CO",241
"181716","CO",517
"181717","CO",1604
"181718","CO",1695
"181719","CO",1438
"181720","CO",1415
"181721","CO",1020
"181722","CO",137
"181723","CO",1438
"181724","CO",1557
"181725","CO",1088
"181726","CO",1533
"181727","CO",216
"181728","CO",1841
"181729","CO",1446
"181730","CO",1830
"181731","CO",1459
"181732","CO",1672
"181733","CO",403
"181734","CO",1763
"181735","CO",1476
"181736","CO",1659
"181737","CO",632
"181738","CO",403
"181739","CO",378
"181740","CO",1407
"181741","CO",341
"181742","CO",1048
"181743","CO",378
"181744","CO",299
"181745","CO",738
"181746","CO",361
"181747","CO",1438
"181748","CO",444
"181749","CO",482
"181750","CO",520
"181751","CO",35
"181752","CO",1646
"181753","CO",426
"181754","CO",615
"181755","CO",1689
"181756","CO",320
"181757","CO",423
"181758","CO",332
"181759","CO",276
"181760","CO",299
"181761","CO",697
"181762","CO",1850
"181763","CO",723
"181764","CO",244
"181765","CO",1622
"181766","CO",739
"181767","CO",479
"181768","CO",459
"181769","CO",267
"181770","CO",1850
"181771","CO",236
"181772","CO",495
"181773","CO",1717
"181774","CO",1688
"181775","CO",1015
"181776","CO",1058
"181777","CO",137
"181778","CO",379
"181779","CO",730
"181780","CO",479
"181781","CO",586
"181782","CO",47
"181783","CO",682
"181784","CO",378
"181785","CO",1648
"181786","CO",1830
"181787","CO",1620
"181788","CO",527
"181789","CO",1058
"181790","CO",1714
"181791","CO",1654
"181792","CO",1020
"181793","CO",1506
"181794","CO",1557
"181795","CO",1776
"181796","CO",732
"181797","CO",1506
"181798","CO",421
"181799","CO",667
"181800","CO",1739
"181801","CO",137
"181802","CO",1604
"181803","CO",679
"181804","CO",1689
"181805","CO",1583
"181806","CO",597
"181807","CO",1644
"181808","CO",679
"181809","CO",1889
"181810","CO",1676
"181811","CO",244
"181812","CO",426
"181813","CO",1888
"181814","CO",1889
"181815","CO",542
"181816","CO",1622
"181817","CO",495
"181818","CO",752
"181819","CO",587
"181820","CO",89
"181821","CO",1097
"181822","CO",320
"181823","CO",1544
"181824","CO",1010
"181825","CO",658
"181826","CO",35
"181827","CO",1705
"181828","CO",520
"181829","CO",1689
"181830","CO",1441
"181831","CO",1790
"181832","CO",667
"181833","CO",1412
"181834","CO",517
"181835","CO",788
"181836","CO",1739
"181837","CO",1590
"181838","CO",1885
"181839","CO",1532
"181840","CO",1787
"181841","CO",1644
"181842","CO",35
"181843","CO",467
"181844","CO",510
"181845","CO",579
"181846","CO",1704
"181847","CO",358
"181848","CO",307
"181849","CO",532
"181850","CO",210
"181851","CO",1058
"181852","CO",1583
"181853","CO",89
"181854","CO",1032
"181855","CO",1644
"181856","CO",1557
"181857","CO",209
"181858","CO",361
"181859","CO",1605
"181860","CO",1590
"181861","CO",1428
"181862","CO",739
"181863","CO",686
"181864","CO",1015
"181865","CO",752
"181866","CO",1420
"181867","CO",210
"181868","CO",444
"181869","CO",441
"181870","CO",1779
"181871","CO",554
"181872","CO",1705
"181873","CO",1776
"181874","CO",426
"181875","CO",511
"181876","CO",644
"181877","CO",500
"181878","CO",62
"181879","CO",206
"181880","CO",1767
"181881","CO",47
"181882","CO",1407
"181883","CO",158
"181884","CO",1748
"181885","CO",1456
"181886","CO",246
"181887","CO",1787
"181888","CO",137
"181889","CO",1868
"181890","CO",788
"181891","CO",62
"181892","CO",336
"181893","CO",586
"181894","CO",500
"181895","CO",35
"181896","CO",378
"181897","CO",300
"181898","CO",532
"181899","CO",62
"181900","CO",73
"181901","CO",5
"181902","CO",1511
"181903","CO",226
"181904","CO",397
"181905","CO",779
"181906","CO",1746
"181907","CO",1662
"181908","CO",442
"181909","CO",35
"181910","CO",426
"181911","CO",1662
"181912","CO",1632
"181913","CO",688
"181914","CO",1620
"181915","CO",47
"181916","CO",1459
"181917","CO",1012
"181918","CO",216
"181919","CO",1812
"181920","CO",1603
"181921","CO",1541
"181922","CO",779
"181923","CO",586
"181924","CO",559
"181925","CO",1779
"181926","CO",1560
"181927","CO",236
"181928","CO",632
"181929","CO",246
"181930","CO",1868
"181931","CO",495
"181932","CO",52
"181933","CO",482
"181934","CO",1648
"181935","CO",579
"181936","CO",1723
"181937","CO",1048
"181938","CO",776
"181939","CO",553
"181940","CO",1648
"181941","CO",1720
"181942","CO",467
"181943","CO",679
"181944","CO",658
"181945","CO",520
"181946","CO",276
"181947","CO",1821
"181948","CO",1790
"181949","CO",682
"181950","CO",544
"181951","CO",723
"181952","CO",1495
"181953","CO",403
"181954","CO",1095
"181955","CO",667
"181956","CO",1006
"181957","CO",241
"181958","CO",320
"181959","CO",776
"181960","CO",1654
"181961","CO",1032
"181962","CO",250
"181963","CO",1776
"181964","CO",510
"181965","CO",1746
"181966","CO",1479
"181967","CO",788
"181968","CO",746
"181969","CO",1586
"181970","CO",199
"181971","CO",1
"181972","CO",776
"181973","CO",1020
"181974","CO",741
"181975","CO",1558
"181976","CO",1012
"181977","CO",1590
"181978","CO",397
"181979","CO",1092
"181980","CO",510
"181981","CO",300
"181982","CO",310
"181983","CO",146
"181984","CO",276
"181985","CO",426
"181986","CO",442
"181987","CO",1032
"181988","CO",1799
"181989","CO",137
"181990","CO",1704
"181991","CO",6
"181992","CO",544
"181993","CO",510
"181994","CO",1006
"181995","CO",190
"181996","CO",137
"181997","CO",779
"181998","CO",444
"181999","CO",341
"182000","CO",1
"182001","CO",526
"182002","CO",499
"182003","CO",1533
"182004","CO",1689
"182005","CO",1590
"182006","CO",582
"182007","CO",1695
"182008","CO",527
"182009","CO",1753
"182010","CO",739
"182011","CO",326
"182012","CO",1779
"182013","CO",158
"182014","CO",1763
"182015","CO",1092
"182016","CO",1753
"182017","CO",482
"182018","CO",1710
"182019","CO",1595
"182020","CO",1812
"182021","CO",1088
"182022","CO",1097
"182023","CO",1795
"182024","CO",779
"182025","CO",1717
"182026","CO",1679
"182027","CO",1885
"182028","CO",1670
"182029","CO",1603
"182030","CO",467
"182031","CO",553
"182032","CO",1799
"182033","CO",421
"182034","CO",559
"182035","CO",426
"182036","CO",1723
"182037","CO",1776
"182038","CO",478
"182039","CO",1648
"182040","CO",799
"182041","CO",679
"182042","CO",532
"182043","CO",62
"182044","CO",730
"182045","CO",1714
"182046","CO",250
"182047","CO",1662
"182048","CO",1748
"182049","CO",341
"182050","CO",206
"182051","CO",738
"182052","CO",1787
"182053","CO",520
"182054","CO",1790
"182055","CO",40
"182056","CO",1669
"182057","CO",1095
"182058","CO",1010
"182059","CO",299
"182060","CO",1560
"182061","CO",1654
"182062","CO",137
"182063","CO",226
"182064","CO",579
